Date	Workout Name	Duration	Exercise Name	Set Order	Weight	Reps	Distance	Seconds	RPE
2023-06-12 18:33:32	Arms/Shoulders 	2h 11m	Triceps Extension (Cable)	1	10	12	0	0	
2023-06-12 18:33:32	Arms/Shoulders 	2h 11m	Triceps Extension (Cable)	2	10	8	0	0	
2023-06-12 18:33:32	Arms/Shoulders 	2h 11m	Triceps Extension (Cable)	3	10	6	0	0	
2023-06-12 18:33:32	Arms/Shoulders 	2h 11m	Hammer Curl (Dumbbell)	1	12	10	0	0	
2023-06-12 18:33:32	Arms/Shoulders 	2h 11m	Hammer Curl (Dumbbell)	2	12	4	0	0	
2023-06-12 18:33:32	Arms/Shoulders 	2h 11m	Hammer Curl (Dumbbell)	3	12	8	0	0	
2023-06-14 18:37:36	Chest & Back	1h 37m	Straight Arm Pull down 	1	17.5	12	0	0	
2023-06-14 18:37:36	Chest & Back	1h 37m	Straight Arm Pull down 	2	17.5	10	0	0	
2023-06-14 18:37:36	Chest & Back	1h 37m	Straight Arm Pull down 	3	17.5	3	0	0	
2023-06-14 18:37:36	Chest & Back	1h 37m	Bench Press (Barbell)	1	20	1	0	0	
2023-06-14 18:37:36	Chest & Back	1h 37m	Bench Press (Barbell)	2	20	1	0	0	
2023-06-14 18:37:36	Chest & Back	1h 37m	Bench Press (Barbell)	3	15	1	0	0	
2023-06-14 18:37:36	Chest & Back	1h 37m	Iso-Lateral Chest Press (Machine)	1	30	14	0	0	
2023-06-14 18:37:36	Chest & Back	1h 37m	Iso-Lateral Chest Press (Machine)	2	32.5	9	0	0	
2023-06-14 18:37:36	Chest & Back	1h 37m	Iso-Lateral Chest Press (Machine)	3	32.5	8	0	0	
2023-06-14 18:37:36	Chest & Back	1h 37m	Seated Row (Machine)	1	42.5	12	0	0	
2023-06-14 18:37:36	Chest & Back	1h 37m	Seated Row (Machine)	2	42.5	9	0	0	
2023-06-14 18:37:36	Chest & Back	1h 37m	Seated Row (Machine)	3	42.5	10	0	0	
2023-06-15 14:17:18	Afternoon Workout	52m	Shrug (Dumbbell)	1	24	15	0	0	
2023-06-15 14:17:18	Afternoon Workout	52m	Shrug (Dumbbell)	2	16	20	0	0	
2023-06-15 14:17:18	Afternoon Workout	52m	Shrug (Dumbbell)	3	10	20	0	0	
2023-06-19 18:48:23	Chest & Back	1h 29m	Iso-Lateral Chest Press (Machine)	1	32.5	10	0	0	
2023-06-19 18:48:23	Chest & Back	1h 29m	Iso-Lateral Chest Press (Machine)	2	32.5	8	0	0	
2023-06-19 18:48:23	Chest & Back	1h 29m	Iso-Lateral Chest Press (Machine)	3	32.5	6	0	0	
2023-06-19 18:48:23	Chest & Back	1h 29m	Seated Row (Cable)	1	16.5	13	0	0	
2023-06-19 18:48:23	Chest & Back	1h 29m	Seated Row (Cable)	2	16.5	12	0	0	
2023-06-19 18:48:23	Chest & Back	1h 29m	Seated Row (Cable)	3	16.5	8	0	0	
2023-06-19 18:48:23	Chest & Back	1h 29m	Chest Fly (Band)	1	8.75	17	0	0	
2023-06-19 18:48:23	Chest & Back	1h 29m	Chest Fly (Band)	2	11.25	10	0	0	
2023-06-19 18:48:23	Chest & Back	1h 29m	Chest Fly (Band)	3	8.75	5	0	0	
2023-06-20 18:51:16	Legs	1h 20m	Leg Extension (Machine)	1	33	9	0	0	
2023-06-20 18:51:16	Legs	1h 20m	Leg Extension (Machine)	2	33	10	0	0	
2023-06-20 18:51:16	Legs	1h 20m	Seated Leg Curl (Machine)	1	63.5	10	0	0	
2023-06-20 18:51:16	Legs	1h 20m	Seated Leg Curl (Machine)	2	65.5	6	0	0	
2023-06-20 18:51:16	Legs	1h 20m	Lunge (Dumbbell)	1	16	1	0	0	
2023-06-20 18:51:16	Legs	1h 20m	Lunge (Dumbbell)	2	12	1	0	0	
2023-06-20 18:51:16	Legs	1h 20m	Hip Adductor (Machine)	1	89	10	0	0	
2023-06-20 18:51:16	Legs	1h 20m	Hip Adductor (Machine)	2	94	8	0	0	
2023-06-20 18:51:16	Legs	1h 20m	Hip Adductor (Machine)	3	94	12	0	0	
2023-06-21 18:47:55	Arms/Shoulders 	2h 16m	Shoulder Press (Plate Loaded)	1	25	10	0	0	
2023-06-21 18:47:55	Arms/Shoulders 	2h 16m	Shoulder Press (Plate Loaded)	2	25	7	0	0	
2023-06-21 18:47:55	Arms/Shoulders 	2h 16m	Shoulder Press (Plate Loaded)	3	25	7	0	0	
2023-06-21 18:47:55	Arms/Shoulders 	2h 16m	Lateral Raise (Cable)	1	3.75	14	0	0	
2023-06-21 18:47:55	Arms/Shoulders 	2h 16m	Lateral Raise (Cable)	2	3.75	13	0	0	
2023-06-21 18:47:55	Arms/Shoulders 	2h 16m	Lateral Raise (Cable)	3	3.75	13	0	0	
2023-06-21 18:47:55	Arms/Shoulders 	2h 16m	Upright Row (Barbell)	1	20	13	0	0	
2023-06-21 18:47:55	Arms/Shoulders 	2h 16m	Upright Row (Barbell)	2	20	14	0	0	
2023-06-21 18:47:55	Arms/Shoulders 	2h 16m	Upright Row (Barbell)	3	20	13	0	0	
2023-06-21 18:47:55	Arms/Shoulders 	2h 16m	Front Raise (Dumbbell)	1	10	10	0	0	
2023-06-21 18:47:55	Arms/Shoulders 	2h 16m	Front Raise (Dumbbell)	2	10	10	0	0	
2023-06-21 18:47:55	Arms/Shoulders 	2h 16m	Front Raise (Dumbbell)	3	10	8	0	0	
2023-06-21 18:47:55	Arms/Shoulders 	2h 16m	Tricep Pushdown Individual (Rope)	1	12.5	20	0	0	
2023-06-21 18:47:55	Arms/Shoulders 	2h 16m	Tricep Pushdown Individual (Rope)	F	12.5	9	0	0	
2023-06-21 18:47:55	Arms/Shoulders 	2h 16m	Tricep Pushdown Individual (Rope)	3	15	13	0	0	
2023-06-21 18:47:55	Arms/Shoulders 	2h 16m	Tricep Pushdown Individual (Rope)	D	15	7	0	0	
2023-06-21 18:47:55	Arms/Shoulders 	2h 16m	Tricep Pushdown Individual (Rope)	F	15	9	0	0	
2023-06-21 18:47:55	Arms/Shoulders 	2h 16m	Tricep Pushdown Individual (Rope)	5	15	13	0	0	
2023-06-21 18:47:55	Arms/Shoulders 	2h 16m	Tricep Pushdown Individual (Rope)	D	15	7	0	0	
2023-06-21 18:47:55	Arms/Shoulders 	2h 16m	Tricep Pushdown Individual (Rope)	D	15	6	0	0	
2023-06-21 18:47:55	Arms/Shoulders 	2h 16m	Tricep Pushdown Individual (Rope)	F	15	7	0	0	
2023-06-21 18:47:55	Arms/Shoulders 	2h 16m	Biceps Strict Curls	1	7.5	14	0	0	
2023-06-21 18:47:55	Arms/Shoulders 	2h 16m	Biceps Strict Curls	F	7.5	3	0	0	
2023-06-21 18:47:55	Arms/Shoulders 	2h 16m	Biceps Strict Curls	3	7.5	10	0	0	
2023-06-21 18:47:55	Arms/Shoulders 	2h 16m	Biceps Strict Curls	D	7.5	3	0	0	
2023-06-21 18:47:55	Arms/Shoulders 	2h 16m	Biceps Strict Curls	F	7.5	2	0	0	
2023-06-21 18:47:55	Arms/Shoulders 	2h 16m	Biceps Strict Curls	5	7.5	10	0	0	
2023-06-21 18:47:55	Arms/Shoulders 	2h 16m	Biceps Strict Curls	D	7.5	2	0	0	
2023-06-21 18:47:55	Arms/Shoulders 	2h 16m	Biceps Strict Curls	D	7.5	2	0	0	
2023-06-21 18:47:55	Arms/Shoulders 	2h 16m	Biceps Strict Curls	F	7.5	2	0	0	
2023-06-21 18:47:55	Arms/Shoulders 	2h 16m	Reverse Grip Triceps Extension 	1	17.5	8	0	0	
2023-06-21 18:47:55	Arms/Shoulders 	2h 16m	Reverse Grip Triceps Extension 	2	17.5	8	0	0	
2023-06-21 18:47:55	Arms/Shoulders 	2h 16m	Reverse Grip Triceps Extension 	3	17.5	10	0	0	
2023-06-23 18:25:42	Chest & Back	1h 37m	Iso-Lateral Chest Press (Machine)	1	32.5	10	0	0	
2023-06-23 18:25:42	Chest & Back	1h 37m	Iso-Lateral Chest Press (Machine)	2	32.5	5	0	0	
2023-06-23 18:25:42	Chest & Back	1h 37m	Iso-Lateral Chest Press (Machine)	3	32.5	7	0	0	
2023-06-28 18:39:56	Chest & Back	1h 52m	Straight Arm Pull down 	1	17.5	6	0	0	
2023-06-28 18:39:56	Chest & Back	1h 52m	Straight Arm Pull down 	2	17.5	13	0	0	
2023-06-28 18:39:56	Chest & Back	1h 52m	Straight Arm Pull down 	3	17.5	8	0	0	
2023-06-28 18:39:56	Chest & Back	1h 52m	Iso-Lateral Chest Press (Machine)	1	32.5	11	0	0	
2023-06-28 18:39:56	Chest & Back	1h 52m	Iso-Lateral Chest Press (Machine)	2	32.5	7	0	0	
2023-06-28 18:39:56	Chest & Back	1h 52m	Iso-Lateral Chest Press (Machine)	3	32.5	6	0	0	
2023-06-28 18:39:56	Chest & Back	1h 52m	Pull Up (Assisted)	1	0	4	0	0	
2023-06-28 18:39:56	Chest & Back	1h 52m	Pull Up (Assisted)	2	0	5	0	0	
2023-06-28 18:39:56	Chest & Back	1h 52m	Pull Up (Assisted)	3	0	4	0	0	
2023-06-28 18:39:56	Chest & Back	1h 52m	Chest Fly (Band)	1	6.25	8	0	0	
2023-06-28 18:39:56	Chest & Back	1h 52m	Chest Fly (Band)	2	6.25	8	0	0	
2023-06-28 18:39:56	Chest & Back	1h 52m	Chest Fly (Band)	3	6.25	8	0	0	
2023-06-28 18:39:56	Chest & Back	1h 52m	Seated Row (Machine)	1	42.5	9	0	0	
2023-06-29 18:35:58	Arms/Shoulders 	1h 53m	Shoulder Press (Plate Loaded)	1	25	9	0	0	
2023-06-29 18:35:58	Arms/Shoulders 	1h 53m	Shoulder Press (Plate Loaded)	2	25	7	0	0	
2023-06-29 18:35:58	Arms/Shoulders 	1h 53m	Shoulder Press (Plate Loaded)	3	25	7	0	0	
2023-06-29 18:35:58	Arms/Shoulders 	1h 53m	Lateral Raise (Cable)	1	3.75	12	0	0	
2023-06-29 18:35:58	Arms/Shoulders 	1h 53m	Lateral Raise (Cable)	2	3.75	15	0	0	
2023-06-29 18:35:58	Arms/Shoulders 	1h 53m	Lateral Raise (Cable)	3	3.75	10	0	0	
2023-06-29 18:35:58	Arms/Shoulders 	1h 53m	Upright Row (Barbell)	1	20	14	0	0	
2023-06-29 18:35:58	Arms/Shoulders 	1h 53m	Upright Row (Barbell)	2	20	14	0	0	
2023-06-29 18:35:58	Arms/Shoulders 	1h 53m	Upright Row (Barbell)	3	20	13	0	0	
2023-06-29 18:35:58	Arms/Shoulders 	1h 53m	Front Raise (Dumbbell)	1	10	10	0	0	
2023-06-29 18:35:58	Arms/Shoulders 	1h 53m	Front Raise (Dumbbell)	2	10	10	0	0	
2023-06-29 18:35:58	Arms/Shoulders 	1h 53m	Front Raise (Dumbbell)	3	10	8	0	0	
2023-06-29 18:35:58	Arms/Shoulders 	1h 53m	Tricep Pushdown Individual (Rope)	1	12.5	20	0	0	
2023-06-29 18:35:58	Arms/Shoulders 	1h 53m	Tricep Pushdown Individual (Rope)	F	12.5	7	0	0	
2023-06-29 18:35:58	Arms/Shoulders 	1h 53m	Tricep Pushdown Individual (Rope)	3	12.5	14	0	0	
2023-06-29 18:35:58	Arms/Shoulders 	1h 53m	Tricep Pushdown Individual (Rope)	D	12.5	10	0	0	
2023-06-29 18:35:58	Arms/Shoulders 	1h 53m	Tricep Pushdown Individual (Rope)	F	12.5	10	0	0	
2023-06-29 18:35:58	Arms/Shoulders 	1h 53m	Tricep Pushdown Individual (Rope)	5	15	12	0	0	
2023-06-29 18:35:58	Arms/Shoulders 	1h 53m	Tricep Pushdown Individual (Rope)	D	15	4	0	0	
2023-06-29 18:35:58	Arms/Shoulders 	1h 53m	Tricep Pushdown Individual (Rope)	D	15	5	0	0	
2023-06-29 18:35:58	Arms/Shoulders 	1h 53m	Tricep Pushdown Individual (Rope)	F	15	5	0	0	
2023-06-29 18:35:58	Arms/Shoulders 	1h 53m	Biceps Strict Curls	1	7.5	15	0	0	
2023-06-29 18:35:58	Arms/Shoulders 	1h 53m	Biceps Strict Curls	F	7.5	4	0	0	
2023-06-29 18:35:58	Arms/Shoulders 	1h 53m	Biceps Strict Curls	3	7.5	12	0	0	
2023-06-29 18:35:58	Arms/Shoulders 	1h 53m	Biceps Strict Curls	D	7.5	2	0	0	
2023-06-29 18:35:58	Arms/Shoulders 	1h 53m	Biceps Strict Curls	F	7.5	2	0	0	
2023-06-29 18:35:58	Arms/Shoulders 	1h 53m	Biceps Strict Curls	5	7.5	9	0	0	
2023-06-29 18:35:58	Arms/Shoulders 	1h 53m	Biceps Strict Curls	D	7.5	3	0	0	
2023-06-29 18:35:58	Arms/Shoulders 	1h 53m	Biceps Strict Curls	D	7.5	2	0	0	
2023-06-29 18:35:58	Arms/Shoulders 	1h 53m	Biceps Strict Curls	F	7.5	2	0	0	
2023-07-03 17:40:57	Chest & Back	2h 3m	Straight Arm Pull down 	1	17.5	10	0	0	
2023-07-03 17:40:57	Chest & Back	2h 3m	Straight Arm Pull down 	2	17.5	8	0	0	
2023-07-03 17:40:57	Chest & Back	2h 3m	Straight Arm Pull down 	3	17.5	10	0	0	
2023-07-03 17:40:57	Chest & Back	2h 3m	Iso-Lateral Chest Press (Machine)	1	32.5	6	0	0	
2023-07-03 17:40:57	Chest & Back	2h 3m	Iso-Lateral Chest Press (Machine)	2	32.5	5	0	0	
2023-07-03 17:40:57	Chest & Back	2h 3m	Iso-Lateral Chest Press (Machine)	3	32.5	5	0	0	
2023-07-03 17:40:57	Chest & Back	2h 3m	Pull Up (Assisted)	1	0	5	0	0	
2023-07-03 17:40:57	Chest & Back	2h 3m	Pull Up (Assisted)	2	0	5	0	0	
2023-07-03 17:40:57	Chest & Back	2h 3m	Pull Up (Assisted)	3	0	4	0	0	
2023-07-05 18:23:55	Arms/Shoulders 	2h 14m	Shoulder Press (Plate Loaded)	1	25	10	0	0	
2023-07-05 18:23:55	Arms/Shoulders 	2h 14m	Shoulder Press (Plate Loaded)	2	25	8	0	0	
2023-07-05 18:23:55	Arms/Shoulders 	2h 14m	Shoulder Press (Plate Loaded)	3	25	7	0	0	
2023-07-05 18:23:55	Arms/Shoulders 	2h 14m	Shoulder Press (Machine)	1	20	8	0	0	
2023-07-05 18:23:55	Arms/Shoulders 	2h 14m	Shoulder Press (Machine)	2	25	5	0	0	
2023-07-05 18:23:55	Arms/Shoulders 	2h 14m	Shoulder Press (Machine)	3	25	12	0	0	
2023-07-05 18:23:55	Arms/Shoulders 	2h 14m	Upright Row (Barbell)	1	20	20	0	0	
2023-07-05 18:23:55	Arms/Shoulders 	2h 14m	Upright Row (Barbell)	2	25	11	0	0	
2023-07-05 18:23:55	Arms/Shoulders 	2h 14m	Upright Row (Barbell)	3	25	10	0	0	
2023-07-05 18:23:55	Arms/Shoulders 	2h 14m	Tricep Pushdown Individual (Rope)	1	15	19	0	0	
2023-07-05 18:23:55	Arms/Shoulders 	2h 14m	Tricep Pushdown Individual (Rope)	F	15	6	0	0	
2023-07-05 18:23:55	Arms/Shoulders 	2h 14m	Tricep Pushdown Individual (Rope)	3	15	17	0	0	
2023-07-05 18:23:55	Arms/Shoulders 	2h 14m	Tricep Pushdown Individual (Rope)	D	15	6	0	0	
2023-07-05 18:23:55	Arms/Shoulders 	2h 14m	Tricep Pushdown Individual (Rope)	F	15	6	0	0	
2023-07-05 18:23:55	Arms/Shoulders 	2h 14m	Tricep Pushdown Individual (Rope)	5	15	17	0	0	
2023-07-05 18:23:55	Arms/Shoulders 	2h 14m	Tricep Pushdown Individual (Rope)	D	15	5	0	0	
2023-07-05 18:23:55	Arms/Shoulders 	2h 14m	Tricep Pushdown Individual (Rope)	D	15	7	0	0	
2023-07-05 18:23:55	Arms/Shoulders 	2h 14m	Tricep Pushdown Individual (Rope)	F	15	7	0	0	
2023-07-05 18:23:55	Arms/Shoulders 	2h 14m	Bicep Curl (Machine)	1	39	10	0	0	
2023-07-05 18:23:55	Arms/Shoulders 	2h 14m	Bicep Curl (Machine)	2	39	10	0	0	
2023-07-05 18:23:55	Arms/Shoulders 	2h 14m	Bicep Curl (Machine)	3	39	10	0	0	
2023-10-02 20:45:24	Evening Workout	1h 27m	Over Head Triceps	1	7	12	0	0	
2023-10-02 20:45:24	Evening Workout	1h 27m	Over Head Triceps	2	8	7	0	0	
2023-10-02 20:45:24	Evening Workout	1h 27m	Over Head Triceps	3	8	8	0	0	
2023-10-02 20:45:24	Evening Workout	1h 27m	Bicep Curl (Cable)	1	7	11	0	0	
2023-10-02 20:45:24	Evening Workout	1h 27m	Bicep Curl (Cable)	2	7	7	0	0	
2023-10-02 20:45:24	Evening Workout	1h 27m	Bicep Curl (Cable)	3	7	6	0	0	
2023-10-02 20:45:24	Evening Workout	1h 27m	Tricep Pushdown Individual (Rope)	1	2	5	0	0	
2023-10-02 20:45:24	Evening Workout	1h 27m	Tricep Pushdown Individual (Rope)	2	2	5	0	0	
2023-10-02 20:45:24	Evening Workout	1h 27m	Tricep Pushdown Individual (Rope)	3	2	5	0	0	
2023-10-02 20:45:24	Evening Workout	1h 27m	Close Grip Biceps	1	6	11	0	0	
2023-10-02 20:45:24	Evening Workout	1h 27m	Close Grip Biceps	2	6	6	0	0	
2023-10-02 20:45:24	Evening Workout	1h 27m	Close Grip Biceps	3	5	5	0	0	
2023-10-02 20:45:24	Evening Workout	1h 27m	Reverse Curl (Barbell)	1	17.5	15	0	0	
2023-10-02 20:45:24	Evening Workout	1h 27m	Reverse Curl (Barbell)	2	17.5	11	0	0	
2023-10-02 20:45:24	Evening Workout	1h 27m	Reverse Curl (Barbell)	3	17.5	10	0	0	
2023-10-02 20:45:24	Evening Workout	1h 27m	Hammer Curl (Cable)	1	3	5	0	0	
2023-10-02 20:45:24	Evening Workout	1h 27m	Hammer Curl (Cable)	2	3	5	0	0	
2023-10-02 20:45:24	Evening Workout	1h 27m	Hammer Curl (Cable)	3	3	5	0	0	
2023-10-02 20:45:24	Evening Workout	1h 27m	Hammer Curl (Dumbbell)	1	10	4	0	0	
2023-10-02 20:45:24	Evening Workout	1h 27m	Hammer Curl (Dumbbell)	2	6	15	0	0	
2023-10-02 20:45:24	Evening Workout	1h 27m	Hammer Curl (Dumbbell)	3	6	7	0	0	
2023-10-04 19:26:01	Legs	29m	Leg Extension (Machine)	1	8	15	0	0	
2023-10-04 19:26:01	Legs	29m	Leg Extension (Machine)	2	9	20	0	0	
2023-10-04 19:26:01	Legs	29m	Seated Leg Curl (Machine)	1	8	10	0	0	
2023-10-04 19:26:01	Legs	29m	Seated Leg Curl (Machine)	2	9	12	0	0	
2023-10-04 19:26:01	Legs	29m	Hip Adductor (Machine)	1	89	10	0	0	
2023-10-04 19:26:01	Legs	29m	Hip Adductor (Machine)	2	94	8	0	0	
2023-10-04 19:26:01	Legs	29m	Hip Adductor (Machine)	3	94	12	0	0	
2026-02-16 20:03:36	Arms/Shoulders 	41h 10m	Shoulder Press (Plate Loaded)	1	25	10	0	0	
2026-02-16 20:03:36	Arms/Shoulders 	41h 10m	Shoulder Press (Plate Loaded)	2	25	8	0	0	
2026-02-16 20:03:36	Arms/Shoulders 	41h 10m	Shoulder Press (Plate Loaded)	3	25	7	0	0	
2026-02-16 20:03:36	Arms/Shoulders 	41h 10m	Shoulder Press (Machine)	1	20	8	0	0	
2026-02-16 20:03:36	Arms/Shoulders 	41h 10m	Shoulder Press (Machine)	2	25	5	0	0	
2026-02-16 20:03:36	Arms/Shoulders 	41h 10m	Shoulder Press (Machine)	3	25	12	0	0	
2026-02-16 20:03:36	Arms/Shoulders 	41h 10m	Upright Row (Barbell)	1	20	20	0	0	
2026-02-16 20:03:36	Arms/Shoulders 	41h 10m	Upright Row (Barbell)	2	25	11	0	0	
2026-02-16 20:03:36	Arms/Shoulders 	41h 10m	Upright Row (Barbell)	3	25	10	0	0	
2026-02-16 20:03:36	Arms/Shoulders 	41h 10m	Tricep Pushdown Individual (Rope)	1	15	19	0	0	
2026-02-16 20:03:36	Arms/Shoulders 	41h 10m	Tricep Pushdown Individual (Rope)	F	15	6	0	0	
2026-02-16 20:03:36	Arms/Shoulders 	41h 10m	Tricep Pushdown Individual (Rope)	3	15	17	0	0	
2026-02-16 20:03:36	Arms/Shoulders 	41h 10m	Tricep Pushdown Individual (Rope)	D	15	6	0	0	
2026-02-16 20:03:36	Arms/Shoulders 	41h 10m	Tricep Pushdown Individual (Rope)	F	15	6	0	0	
2026-02-16 20:03:36	Arms/Shoulders 	41h 10m	Tricep Pushdown Individual (Rope)	5	15	17	0	0	
2026-02-16 20:03:36	Arms/Shoulders 	41h 10m	Tricep Pushdown Individual (Rope)	D	15	5	0	0	
2026-02-16 20:03:36	Arms/Shoulders 	41h 10m	Tricep Pushdown Individual (Rope)	D	15	7	0	0	
2026-02-16 20:03:36	Arms/Shoulders 	41h 10m	Tricep Pushdown Individual (Rope)	F	15	7	0	0	
2026-02-16 20:03:36	Arms/Shoulders 	41h 10m	Bicep Curl (Machine)	1	39	10	0	0	
2026-02-16 20:03:36	Arms/Shoulders 	41h 10m	Bicep Curl (Machine)	2	39	10	0	0	
2026-02-16 20:03:36	Arms/Shoulders 	41h 10m	Bicep Curl (Machine)	3	39	10	0	0	